activity,fall_binary,distance_m,person_binary,floor,max,min,mean,std,median,peak,p2p,energy,rms,crest,shape,impulse,margin,max_squared
FOL,0,3,0,H,9.54,9.38,9.439179999999984,0.0154273655305897,9.44,9.54,0.1599999999999983,0.0858599999999999,0.0109087947825236,874.5237388903399,1.010681012545583,0.0090961291129102,1.0106810125348755,91.01159999999999
FOL,0,3,0,H,9.62,9.36,9.439459999999968,0.0179038961960238,9.44,9.62,0.2599999999999998,0.0865799999999999,0.0126599664098685,759.8756338327378,1.0191260940774187,0.0091721348466967,1.0191260940666222,92.54439999999998
FOL,0,3,0,H,9.51,9.37,9.43939999999998,0.0151161170274637,9.44,9.51,0.1400000000000005,0.0855899999999999,0.010688708855329,889.7239253793161,1.0074792889378583,0.0090673136004407,1.0074792889271853,90.4401
FOL,0,3,0,H,9.48,9.33,9.438959999999977,0.0146063373294047,9.44,9.48,0.1500000000000003,0.08532,0.0103282401739203,917.8717613420542,1.0043479366370898,0.0090391314297338,1.0043479366264492,89.8704
FOL,0,3,0,H,9.48,9.4,9.439699999999972,0.0147968880441661,9.44,9.48,0.08,0.08532,0.010462979876488,906.051632700075,1.0042692034704523,0.009038422831234,1.0042692034598135,89.8704
FOL,0,3,0,H,9.49,9.4,9.441359999999966,0.0141616207760982,9.44,9.49,0.0899999999999998,0.08541,0.0100137780833713,947.694258948966,1.0051518001643869,0.0090463662014794,1.0051518001537405,90.0601
FOL,0,3,0,H,9.54,9.4,9.43981999999998,0.0147445720456587,9.44,9.54,0.1399999999999988,0.0858599999999999,0.0104259868791789,915.0212934807872,1.0106124904924054,0.0090955124144316,1.0106124904816995,91.01159999999999
FOL,0,3,0,H,9.48,9.38,9.43871999999998,0.0145183734051947,9.44,9.48,0.0999999999999996,0.08532,0.0102660402866116,923.4329629860554,1.0043734743694084,0.0090393612693246,1.0043734743587671,89.8704
FOL,0,3,0,H,9.48,9.39,9.440479999999967,0.0133012573425894,9.44,9.48,0.0899999999999998,0.08532,0.0094054092652523,1007.9306208421172,1.0041862278189275,0.0090376760503703,1.0041862278082907,89.8704
FOL,0,3,0,H,9.48,9.39,9.43827999999998,0.0145418200050102,9.44,9.48,0.0899999999999998,0.08532,0.0102826195363369,921.9440597310216,1.0044202969185083,0.0090397826722665,1.0044202969078666,89.8704
FOL,0,3,0,H,9.48,9.34,9.439459999999984,0.0148171351816058,9.44,9.48,0.1400000000000005,0.08532,0.0104772967646712,904.813542360078,1.0042947371989517,0.0090386526347905,1.0042947371883124,89.8704
FOL,0,3,0,H,9.48,9.39,9.438519999999986,0.0145544930015808,9.44,9.48,0.0899999999999998,0.08532,0.01029158069815,921.141297731272,1.004394756805094,0.0090395528112458,1.0043947567944524,89.8704
FOL,0,3,0,H,9.49,9.4,9.43967999999998,0.0139673825590589,9.44,9.49,0.0899999999999998,0.08541,0.0098764309229373,960.8734242204982,1.0053306891759062,0.0090479762025831,1.0053306891652565,90.0601
FOL,0,3,0,H,9.51,9.39,9.439059999999971,0.0145788025216727,9.44,9.51,0.1199999999999992,0.0855899999999999,0.0103087701246543,922.5154780836524,1.0075155788817982,0.0090676402099361,1.0075155788711243,90.4401
FOL,0,3,0,H,9.48,9.29,9.440899999999967,0.015757111827562,9.44,9.48,0.1900000000000012,0.08532,0.0111419606251838,850.8376863738507,1.0041415543009706,0.0090372739887087,1.0041415542903345,89.8704
FOL,0,3,0,H,9.49,9.33,9.440199999999985,0.0152717534325896,9.44,9.49,0.1600000000000001,0.08541,0.0107987604127931,878.8045698983524,1.0052753119637312,0.0090474778076735,1.0052753119530824,90.0601
FOL,0,3,0,H,9.51,9.39,9.439019999999973,0.0145486400000723,9.44,9.51,0.1199999999999992,0.0855899999999999,0.010287442001093,924.4280550004164,1.0075198484588472,0.0090676786361296,1.007519848448173,90.4401
FOL,0,3,0,H,9.49,9.36,9.439239999999977,0.0146373119732965,9.44,9.49,0.1300000000000007,0.08541,0.010350142554661,916.8955837933214,1.0053775515825452,0.0090483979642429,1.005377551571894,90.0601
FOL,0,3,0,H,9.48,9.26,9.440199999999974,0.0161642372269854,9.44,9.48,0.2200000000000006,0.08532,0.0114298417559094,829.407808301339,1.004216012372622,0.0090379441113535,1.0042160123619843,89.8704
FOL,0,3,0,H,9.5,9.4,9.440159999999985,0.0141270501908285,9.44,9.5,0.0999999999999996,0.0854999999999999,0.0099893329880975,951.0144482438784,1.0063388756122793,0.0090570498805105,1.0063388756016192,90.25
K,0,1,AD,H,10.0,8.88,9.450959999999974,0.0585451404211645,9.45,10.0,1.1199999999999992,0.09,0.041397665797324,241.55951325754197,1.058093569330526,0.0095228421239747,1.0580935693193303,100.0
K,0,1,AD,H,9.62,9.34,9.452339999999976,0.021166493353453,9.45,9.62,0.2799999999999993,0.0865799999999999,0.0149669709841666,642.7486236311178,1.0177374068220169,0.0091596366613981,1.01773740681125,92.54439999999998
K,0,1,AD,H,10.01,8.98,9.45329999999998,0.0716993136868571,9.45,10.01,1.0299999999999994,0.0900899999999999,0.0506990709143981,197.43951554657073,1.0588894883268298,0.0095300053949414,1.0588894883156286,100.20009999999999
K,0,1,AD,H,9.91,8.97,9.452299999999973,0.0541957965965764,9.45,9.91,0.9399999999999996,0.0891899999999999,0.0383222152852459,258.59674150453776,1.048422077166407,0.0094357986944976,1.0484220771553152,98.2081
K,0,1,AD,H,10.17,9.05,9.451439999999971,0.058064355147348,9.45,10.17,1.1199999999999992,0.0915299999999999,0.0410576992699138,247.70019218910195,1.0760265102460609,0.0096842385922145,1.076026510234676,103.4289
K,0,1,AD,H,9.65,9.31,9.452819999999976,0.0228580967092702,9.45,9.65,0.3399999999999998,0.08685,0.0161631151881429,597.0383733377798,1.020859383760616,0.0091877344538455,1.0208593837498163,93.1225
K,0,1,AD,H,10.42,8.95,9.453179999999984,0.0746460425161754,9.45,10.42,1.4700000000000006,0.0937799999999999,0.0527827228519269,197.4130821032396,1.1022745785016277,0.0099204712065146,1.1022745784899672,108.57639999999999
K,0,1,AD,H,9.69,9.19,9.451639999999973,0.0277353366266862,9.45,9.69,0.5,0.08721,0.0196118446072214,494.0891687685495,1.0252189038092892,0.0092269701342836,1.025218903798442,93.89609999999999
K,0,1,AD,H,10.11,8.54,9.450879999999986,0.0769354516946181,9.45,10.11,1.5700000000000005,0.0909899999999999,0.0544015796069145,185.84019201374443,1.0697416536872772,0.0096276748831854,1.0697416536759583,102.21209999999999
K,0,1,AD,H,9.74,9.13,9.45145999999998,0.0321953643086382,9.45,9.74,0.6099999999999994,0.08766,0.0227655604254094,427.83923689964746,1.0305286167428125,0.0092747575506853,1.0305286167319088,94.86760000000001
K,0,1,AD,H,10.04,8.63,9.454219999999989,0.0765592204013136,9.45,10.04,1.4099999999999984,0.0903599999999999,0.0541355439081243,185.46040688238577,1.0619596328412086,0.0095576366955708,1.061959632829976,100.80159999999998
K,0,1,AD,H,9.61,9.24,9.453379999999973,0.0253468049474108,9.45,9.61,0.3699999999999992,0.0864899999999999,0.0179228976597269,536.1856203416156,1.0165676192007544,0.0091491085728067,1.0165676191900008,92.3521
K,0,1,AD,H,9.98,8.81,9.45143999999998,0.0566563879239153,9.45,9.98,1.17,0.08982,0.0400621160985361,249.1131515732556,1.0559237534174708,0.0095033137807572,1.0559237534062988,99.60040000000001
K,0,1,AD,H,9.72,8.89,9.452519999999971,0.0456883404042848,9.45,9.72,0.8300000000000001,0.08748,0.0323065353210291,300.8679173861461,1.0282972159805035,0.0092546749438245,1.028297215969625,94.47840000000001
K,0,1,AD,H,9.99,8.59,9.452719999999982,0.07118381748504,9.45,9.99,1.4000000000000004,0.0899099999999999,0.0503345600544173,198.47198404435596,1.0568386665425422,0.0095115479988828,1.056838666531362,99.8001
K,0,1,AD,H,9.71,9.19,9.453719999999974,0.0282445944249243,9.45,9.71,0.5200000000000014,0.08739,0.0199719442497277,486.1820100530445,1.0271089052775022,0.0092439801474975,1.0271089052666376,94.28410000000002
K,0,1,AD,H,10.05,8.67,9.45329999999999,0.0737793791894943,9.45,10.05,1.3800000000000008,0.09045,0.052169899336625,192.63981966215053,1.0631208149535094,0.0095680873345815,1.0631208149422635,101.00250000000001
K,0,1,AD,H,9.63,9.29,9.453259999999974,0.0262478627815906,9.45,9.63,0.3400000000000016,0.08667,0.0185600417645167,518.8565910670907,1.0186961958097025,0.0091682657622873,1.0186961957989262,92.73690000000002
K,0,1,AD,H,9.8,9.04,9.452219999999976,0.0586117930502825,9.45,9.8,0.7600000000000016,0.0882,0.0414447963233573,236.4591183785586,1.0367934728561146,0.009331141255705,1.0367934728451458,96.04000000000002
K,0,1,AD,H,9.53,9.35,9.45353999999998,0.0192876236185205,9.45,9.53,0.1799999999999997,0.0857699999999999,0.0136384094536296,698.7618338048734,1.0080879755097052,0.0090727917795873,1.0080879754990415,90.8209
LAF,1,2,AD,H,9.77,9.16,9.462439999999972,0.0513158165291375,9.46,9.77,0.6099999999999994,0.08793,0.0362857618498779,269.25161556261696,1.0325032444063085,0.0092925291996567,1.0325032443953968,95.45289999999999
LAF,1,2,AD,H,10.43,9.15,9.463439999999984,0.0755591474908173,9.46,10.43,1.2799999999999994,0.09387,0.0534283855714314,195.21458281863195,1.1021362210781722,0.0099192259897035,1.102136221066526,108.7849
LAF,1,2,AD,H,10.64,8.8,9.46193999999997,0.1124050986940755,9.46,10.64,1.84,0.09576,0.0794824075265239,133.86610107965518,1.1245051226281326,0.0101205461036531,1.124505122616248,113.20960000000001
LAF,1,2,AD,H,10.25,9.08,9.461079999999976,0.0818304714156298,9.46,10.25,1.17,0.09225,0.0578628812456838,177.1429244333487,1.0833858291019658,0.0097504724619176,1.0833858290905147,105.0625
LAF,1,2,AD,H,10.09,8.88,9.45911999999997,0.0706257856820469,9.46,10.09,1.209999999999999,0.0908099999999999,0.0499399719824031,202.0425642920928,1.0666954219842897,0.0096002587978586,1.0666954219730125,101.8081
LAF,1,2,AD,H,10.19,8.47,9.464619999999982,0.0938171568415696,9.46,10.19,1.7199999999999989,0.0917099999999999,0.0663387477943157,153.60555239291276,1.0766412175026592,0.0096897709575239,1.0766412174912838,103.83609999999999
LAF,1,2,AD,H,10.41,8.57,9.463319999999976,0.0912778225077895,9.46,10.41,1.84,0.09369,0.0645431672672,161.28740563511542,1.100036773563615,0.0099003309620725,1.1000367735519907,108.3681
LAF,1,2,AD,H,11.0,8.32,9.461039999999985,0.1154954405748867,9.46,11.0,2.6799999999999997,0.0989999999999999,0.0816676092266303,134.69232299276248,1.1626628784996171,0.0104639659064965,1.1626628784873283,121.0
LAF,1,2,AD,H,11.83,8.25,9.459519999999978,0.1552248663012356,9.46,11.83,3.58,0.10647,0.1097605555703789,107.78006669631472,1.250591996211227,0.011255327965901,1.2505919961980068,139.9489
LAF,1,2,AD,H,9.85,9.02,9.458519999999975,0.0601518585929344,9.46,9.85,0.8300000000000001,0.0886499999999999,0.0425337871120382,231.5806014182116,1.0413891391042178,0.0093725022519379,1.0413891390932075,97.0225
LAF,1,3,AD,H,10.02,9.0,9.455539999999967,0.0410911836132946,9.46,10.02,1.0199999999999996,0.09018,0.0290558545799421,344.8530475134262,1.0596962204168174,0.0095372659837513,1.0596962204056104,100.40039999999999
LAF,1,3,AD,H,9.54,9.38,9.455559999999988,0.0176893251552711,9.46,9.54,0.1599999999999983,0.0858599999999999,0.0125082417719059,762.6971219430067,1.0089301955674768,0.0090803717601072,1.0089301955568066,91.01159999999999
LAF,1,3,AD,H,10.31,9.19,9.458479999999971,0.0522834267567349,9.45,10.31,1.120000000000001,0.09279,0.0369699656033574,278.8750227850819,1.090027150239788,0.009810244352158,1.0900271502282637,106.29610000000001
LAF,1,3,AD,H,10.82,7.44,9.452639999999963,0.1413853246275584,9.46,10.82,3.38,0.09738,0.0999745218044079,108.2275744330986,1.1446537686826157,0.0103018839181435,1.1446537686705065,117.0724
LAF,1,3,AD,H,9.62,9.17,9.453379999999974,0.0338506622486081,9.45,9.62,0.4499999999999993,0.0865799999999999,0.0239360328236463,401.904529078705,1.0176254419054376,0.0091586289771489,1.0176254418946729,92.54439999999998
LAF,1,3,AD,H,9.61,9.14,9.455939999999972,0.026471075453622,9.46,9.61,0.4699999999999988,0.0864899999999999,0.0187178769585569,513.4129271859953,1.0162924045626376,0.0091466316410637,1.0162924045518895,92.3521
LAF,1,3,AD,H,9.78,8.89,9.45605999999998,0.0471244929486923,9.46,9.78,0.8899999999999988,0.0880199999999999,0.0333220485239979,293.4993625303861,1.0342573968439308,0.0093083165715953,1.0342573968329931,95.64839999999998
LAF,1,3,AD,H,9.53,9.41,9.456079999999972,0.0157584980414077,9.46,9.53,0.1199999999999992,0.0857699999999999,0.0111429408263943,855.2499872768063,1.0078171927479491,0.0090703547347315,1.0078171927372914,90.8209
LAF,1,3,AD,H,10.01,9.19,9.457779999999971,0.0326097898918959,9.46,10.01,0.8200000000000003,0.0900899999999999,0.0230586035656281,434.11128395134944,1.05838790921337,0.0095254911829203,1.0583879092021795,100.20009999999999
LAF,1,3,AD,H,9.67,9.02,9.454879999999973,0.031043727644278,9.46,9.67,0.6500000000000004,0.08703,0.0219512303305773,440.5220051164975,1.0227522718426916,0.0092047704465842,1.0227522718318744,93.5089
RBS,0,1,AW,H,9.6,9.33,9.43999999999998,0.0195028388047198,9.44,9.6,0.2699999999999996,0.0863999999999999,0.0137905895712055,696.1268733604093,1.016949152542375,0.0091525423728813,1.0169491525316023,92.16
RBS,0,1,AW,H,9.57,9.09,9.44025999999997,0.028799152459139,9.44,9.57,0.4800000000000004,0.08613,0.0203640759962824,469.94521144720966,1.0137432655456555,0.0091236893899109,1.013743265534917,91.5849
RBS,0,1,AW,H,9.59,9.26,9.43843999999998,0.0236873083560439,9.44,9.59,0.33,0.08631,0.0167494563666154,572.5558961492343,1.0160577383550693,0.0091445196451956,1.016057738344304,91.96809999999999
RBS,0,1,AW,H,9.61,9.2,9.438219999999978,0.0255957395628166,9.44,9.61,0.4100000000000001,0.0864899999999999,0.0180989210143524,530.9708790031892,1.0182004657657928,0.0091638041918921,1.0182004657550048,92.3521
RBS,0,1,AW,H,9.57,9.14,9.439979999999975,0.0254143932204869,9.44,9.57,0.4299999999999997,0.08613,0.0179706897859477,532.5338155624564,1.0137733342655413,0.0091239600083898,1.013773334254802,91.5849
RBS,0,1,AW,H,9.61,9.21,9.439639999999974,0.0262764400672011,9.44,9.61,0.3999999999999986,0.0864899999999999,0.0185802489569598,517.2158899625657,1.0180472984139253,0.0091624256857253,1.0180472984031406,92.3521
RBS,0,1,AW,H,9.56,9.3,9.43925999999997,0.0218312988899526,9.44,9.56,0.2599999999999998,0.0860399999999999,0.0154370594871958,619.2889266203496,1.012791256941755,0.0091151213124757,1.0127912569310251,91.3936
RBS,0,1,AW,H,9.58,9.09,9.440399999999986,0.0278746118892434,9.44,9.58,0.4900000000000002,0.0862199999999999,0.0197103270898272,486.0396256409347,1.0147875090038572,0.0091330875810347,1.0147875089931078,91.7764
RBS,0,1,AW,H,9.64,9.22,9.442239999999982,0.0293650645159866,9.44,9.64,0.4199999999999999,0.08676,0.0207642362492346,464.2597918984534,1.020944182736302,0.0091884976446267,1.0209441827254893,92.92960000000001
RBS,0,1,AW,H,9.67,9.19,9.441339999999975,0.0289911257239432,9.44,9.67,0.4800000000000004,0.08703,0.020499821593632,471.71142225958846,1.0242190197577912,0.0092179711778201,1.024219019746943,93.5089
RBS,0,1,AW,H,9.81,9.23,9.44075999999997,0.0286542235814917,9.44,9.81,0.5800000000000001,0.08829,0.0202615958041083,484.16719466937974,1.0391112579919446,0.0093520013219275,1.0391112579809378,96.23610000000001
RBS,0,1,AW,H,9.81,9.22,9.440839999999971,0.0369109636622637,9.44,9.81,0.5899999999999999,0.08829,0.0260999927057169,375.8621740093905,1.0391024527478516,0.0093519220747306,1.039102452736845,96.23610000000001
RBS,0,1,AW,H,9.66,9.31,9.440679999999976,0.0264828299198013,9.44,9.66,0.3499999999999996,0.0869399999999999,0.0187261886213015,515.855105133967,1.023231377400783,0.009209082396607,1.0232313773899446,93.3156
RBS,0,1,AW,H,9.69,9.14,9.441079999999976,0.0330669085473947,9.44,9.69,0.5499999999999989,0.08721,0.0233818352667382,414.4242695005424,1.026365627661245,0.0092372906489512,1.0263656276503736,93.89609999999999
RBS,0,1,AW,H,9.52,9.3,9.44083999999998,0.0209516668713824,9.44,9.52,0.2199999999999988,0.0856799999999999,0.014815065721916,642.5891169633488,1.008384847111064,0.0090754636239995,1.0083848471003831,90.6304
KD,0,2,0,H,9.48,9.4,9.439459999999965,0.0146812628529673,9.44,9.48,0.08,0.08532,0.0103812205197153,913.1874216520288,1.0042947371989537,0.0090386526347905,1.0042947371883144,89.8704
KD,0,2,0,H,9.48,9.4,9.440699999999982,0.0138598047741213,9.44,9.48,0.08,0.08532,0.0098003619417028,967.3112132379888,1.0041628269090237,0.0090374654421812,1.004162826898387,89.8704
KD,0,2,0,H,9.48,9.39,9.440639999999972,0.0149545202313783,9.44,9.48,0.0899999999999998,0.08532,0.010574442664999,896.5011490750602,1.0041692088671983,0.0090375228798047,1.0041692088565617,89.8704
KD,0,2,0,H,9.48,9.39,9.439599999999968,0.0138645031969341,9.44,9.48,0.0899999999999998,0.08532,0.0098036842283347,966.9834094207986,1.0042798423662054,0.0090385185812958,1.0042798423555663,89.8704
KD,0,2,0,H,9.48,9.39,9.43917999999998,0.0144063418455464,9.44,9.48,0.0899999999999998,0.08532,0.0101868220110774,930.6140805926711,1.0043245281899509,0.0090389207537095,1.004324528179311,89.8704
KD,0,2,0,H,9.48,9.4,9.439179999999986,0.0136491831404228,9.44,9.48,0.08,0.08532,0.0096514299562501,982.2378697221864,1.0043245281899502,0.0090389207537095,1.0043245281793105,89.8704
KD,0,2,0,H,9.49,9.4,9.43949999999998,0.0141119912341663,9.44,9.49,0.0899999999999998,0.08541,0.0099786846977241,951.027143102775,1.0053498596323978,0.0090481487366915,1.0053498596217474,90.0601
KD,0,2,0,H,9.48,9.4,9.439799999999972,0.0143237683827044,9.44,9.48,0.08,0.08532,0.0101284337555558,935.978871836909,1.0042585648001046,0.0090383270832009,1.004258564789466,89.8704
KD,0,2,0,H,9.48,9.4,9.439979999999975,0.0132116879086206,9.44,9.48,0.08,0.08532,0.0093420741111059,1014.7639471977736,1.004239415761477,0.0090381547418532,1.0042394157508383,89.8704
KD,0,2,0,H,9.48,9.4,9.43993999999998,0.0145264736558378,9.44,9.48,0.08,0.08532,0.0102717680287706,922.9180383987484,1.0042436710402844,0.0090381930393625,1.004243671029646,89.8704
SLB,1,2,AW,H,9.9,8.91,9.478839999999964,0.0446793788429021,9.48,9.9,0.9900000000000002,0.0891,0.0315930917590188,313.3596444284011,1.044431597115263,0.0093998843740373,1.0444315971042444,98.01
SLB,1,2,AW,H,10.14,8.71,9.475999999999962,0.0588159726373248,9.48,10.14,1.4299999999999995,0.09126,0.0415891730939348,243.81345541777017,1.070071760236391,0.0096306458421275,1.0700717602250986,102.81960000000001
SLB,1,2,AW,H,10.25,9.16,9.476179999999964,0.0546807788454983,9.475,10.25,1.09,0.09225,0.0386651495222137,265.0966083581598,1.0816594872617489,0.0097349353853557,1.0816594872503342,105.0625
SLB,1,2,AW,H,9.66,9.15,9.47183999999996,0.0295628537974482,9.47,9.66,0.5099999999999998,0.0869399999999999,0.0209040943914021,462.1104277051665,1.0198652004256872,0.0091787868038311,1.01986520041492,93.3156
SLB,1,2,AW,H,9.88,8.67,9.470559999999963,0.064578845255308,9.47,9.88,1.2100000000000009,0.08892,0.045664139401225,216.36233879697193,1.043232923924249,0.0093890963153182,1.0432329239132336,97.61440000000002
SLB,1,2,AW,H,9.68,9.23,9.473039999999973,0.0291420128650656,9.47,9.68,0.4499999999999993,0.0871199999999999,0.0206065149143135,469.75434906152634,1.0218472633916913,0.0091966253705252,1.0218472633809044,93.7024
SLB,1,2,AW,H,9.64,9.07,9.469999999999954,0.0350607831777054,9.47,9.64,0.5700000000000003,0.08676,0.0247917175386667,388.8395382435623,1.0179514255543871,0.0091615628299894,1.017951425543638,92.92960000000001
SLB,1,2,AW,H,10.14,9.26,9.476859999999968,0.0546361658724555,9.47,10.14,0.8800000000000008,0.09126,0.0386336033864463,262.4658098435976,1.0699746540520845,0.0096297718864687,1.0699746540407935,102.81960000000001
SLB,1,2,AW,H,9.95,8.99,9.471719999999966,0.0450722154904597,9.47,9.95,0.9599999999999992,0.0895499999999999,0.0318708692164054,312.1973213983843,1.0504955805281444,0.0094544602247532,1.0504955805170535,99.00249999999998
SLB,1,2,AW,H,9.8,8.68,9.471179999999965,0.0471301400401102,9.47,9.8,1.120000000000001,0.0882,0.0333260416206335,294.06432697762705,1.0347179548905243,0.0093124615940147,1.0347179548795995,96.04000000000002
SLB,1,3,AW,H,9.8,9.25,9.476819999999956,0.035193248350485,9.48,9.8,0.5500000000000007,0.0882,0.0248853845606102,393.8054473754003,1.0341021566306043,0.0093069194096754,1.0341021566196926,96.04000000000002
SLB,1,3,AW,H,9.63,8.97,9.471519999999968,0.0410982692515261,9.47,9.63,0.6600000000000001,0.08667,0.0290608648827847,331.3734824769334,1.01673226683785,0.0091505904015406,1.0167322668271157,92.73690000000002
SLB,1,3,AW,H,10.71,8.1,9.47587999999996,0.0892174035162443,9.48,10.71,2.610000000000001,0.09639,0.0630862310261928,169.76763115795106,1.1302380359396749,0.010172142323457,1.1302380359277475,114.70410000000003
SLB,1,3,AW,H,9.85,8.53,9.472959999999963,0.0559562382688687,9.48,9.85,1.3200000000000005,0.0886499999999999,0.0395670355296072,248.94460421806,1.0398017092862248,0.009358215383576,1.0398017092752485,97.0225
SLB,1,3,AW,H,9.91,9.16,9.476439999999968,0.0387392288992878,9.48,9.91,0.75,0.0891899999999999,0.0273927714526243,361.77427381304955,1.0457513581049458,0.0094117622229445,1.0457513580939106,98.2081
SLB,1,3,AW,H,9.94,8.91,9.472739999999972,0.0479676368854747,9.47,9.94,1.0299999999999994,0.0894599999999999,0.0339182413192131,293.05764725394073,1.0493268051271365,0.0094439412461442,1.049326805116059,98.80359999999999
SLB,1,3,AW,H,9.97,8.65,9.47311999999997,0.0573903555121557,9.48,9.97,1.3200000000000005,0.08973,0.040581109557352,245.6808132835722,1.0524515682267337,0.0094720641140406,1.0524515682156237,99.40090000000001
SLB,1,3,AW,H,9.87,9.27,9.475479999999967,0.0276241885235234,9.48,9.87,0.5999999999999996,0.0888299999999999,0.019533251029759,505.2922314346441,1.041635885464381,0.0093747229691794,1.041635885453388,97.41689999999998
SLB,1,3,AW,H,9.87,8.79,9.47505999999995,0.0529660949516655,9.48,9.87,1.08,0.0888299999999999,0.0374526849132932,263.53250835954844,1.0416820579500343,0.0093751385215503,1.0416820579390405,97.41689999999998
SLB,1,3,AW,H,10.12,8.54,9.475159999999963,0.0671415696924157,9.48,10.12,1.58,0.0910799999999999,0.0474762592290163,213.15916974804313,1.0680558428564837,0.0096125025857083,1.0680558428452114,102.41439999999999
SFB,1,1,AD,H,14.31,7.7,9.471679999999983,0.2504232441336164,9.46,14.31,6.61,0.12879,0.1770759740936144,80.81277018662486,1.5108196222845394,0.0135973766005608,1.5108196222685883,204.7761
SFB,1,1,AD,H,11.33,6.34,9.45985999999998,0.1760470548775586,9.46,11.33,4.99,0.1019699999999999,0.1244840663118419,91.01566437922664,1.1976921434355292,0.0107792292909197,1.1976921434228684,128.3689
SFB,1,1,AD,H,11.66,7.73,9.460959999999982,0.1397101149969641,9.46,11.66,3.93,0.1049399999999999,0.0987899697147056,118.02817668304554,1.2324330723309285,0.0110918976509783,1.232433072317902,135.9556
SFB,1,1,AD,H,9.89,8.82,9.463959999999972,0.0582503614513973,9.47,9.89,1.0700000000000005,0.0890099999999999,0.0411892255888505,240.1113363655254,1.0450170964374352,0.0094051538679369,1.0450170964263932,97.81210000000002
SFB,1,1,AD,H,10.95,6.68,9.46941999999998,0.169157595704032,9.46,10.95,4.27,0.0985499999999999,0.1196124830115334,91.54562905398564,1.15635382103656,0.010407184389329,1.1563538210243487,119.90249999999999
SFB,1,1,AD,H,11.61,8.03,9.46181999999998,0.1571747288554415,9.46,11.61,3.58,0.1044899999999999,0.1111393166048396,104.46348200322149,1.2270366589091766,0.0110433299301825,1.2270366588962085,134.79209999999998
SFB,1,1,AD,H,10.58,8.94,9.464859999999977,0.0742536707188975,9.46,10.58,1.6400000000000006,0.09522,0.0525052740933254,201.50356669302568,1.117818964041732,0.0100603706763755,1.117818964029922,111.9364
SFB,1,1,AD,H,15.27,6.94,9.470039999999972,0.2964803528046983,9.47,15.27,8.329999999999998,0.13743,0.2096432679567822,72.83801740367784,1.612453590481143,0.0145120823143302,1.6124535904641162,233.1729
SFB,1,1,AD,H,10.37,7.3,9.460399999999986,0.1270784713307156,9.46,10.37,3.0699999999999994,0.0933299999999999,0.0898580488207692,115.40424186912831,1.0961481544120772,0.0098653333897086,1.0961481544004903,107.53689999999999
SFB,1,1,AD,H,10.74,9.05,9.46487999999998,0.0894034201979218,9.46,10.74,1.6899999999999995,0.09666,0.0632177646832208,169.8889553247774,1.134721200902708,0.0102124908081243,1.134721200890719,115.3476
STC,0,3,AD,H,9.48,9.4,9.448239999999975,0.0141457628005855,9.45,9.48,0.08,0.08532,0.0100025648013504,947.7569191773792,1.0033614726128912,0.009030253253516,1.0033614726022717,89.8704
STC,0,3,AD,H,9.5,9.38,9.44901999999997,0.01500966956201,9.45,9.5,0.1199999999999992,0.0854999999999999,0.0106134391306666,895.091579933838,1.0053952685040384,0.0090485574165363,1.0053952684933982,90.25
STC,0,3,AD,H,9.73,9.33,9.447939999999978,0.0214680729529372,9.45,9.73,0.4000000000000003,0.08757,0.0151802199640294,640.9656792230885,1.029854126931376,0.0092686871423823,1.0298541269204755,94.67290000000001
STC,0,3,AD,H,9.5,9.39,9.446979999999972,0.014802629349928,9.45,9.5,0.1099999999999994,0.0854999999999999,0.0104670395927251,907.6109740334556,1.0056123755951667,0.0090505113803564,1.005612375584522,90.25
STC,0,3,AD,H,9.52,9.38,9.448259999999976,0.0163740226344804,9.45,9.52,0.1399999999999988,0.0856799999999999,0.0115781824401431,822.2361367353183,1.0075929324552908,0.0090683363920976,1.0075929324446264,90.6304
STC,0,3,AD,H,9.52,9.37,9.448359999999958,0.0163292280091484,9.45,9.52,0.1500000000000003,0.0856799999999999,0.0115465078568101,824.4917093599917,1.007582268245499,0.0090682404142094,1.0075822682348348,90.6304
STC,0,3,AD,H,9.52,9.39,9.448959999999971,0.0168012786993095,9.45,9.52,0.129999999999999,0.0856799999999999,0.0118802981008868,801.3266939227151,1.0075182877269062,0.0090676645895421,1.0075182877162436,90.6304
STC,0,3,AD,H,9.53,9.34,9.448159999999968,0.0158086757338153,9.45,9.53,0.1899999999999995,0.0857699999999999,0.01117842181296,852.5353721176539,1.0086620040304175,0.0090779580362737,1.008662004019742,90.8209
STC,0,3,AD,H,9.56,9.37,9.44939999999997,0.0167989407052244,9.45,9.56,0.1900000000000012,0.0860399999999999,0.0118786448894149,804.8056061107566,1.011704446843189,0.0091053400215887,1.0117044468324825,91.3936
STC,0,3,AD,H,9.49,9.41,9.448299999999966,0.0153159772236916,9.45,9.49,0.08,0.08541,0.0108300313553711,876.2670844247813,1.0044134923742931,0.0090397214313686,1.0044134923636625,90.0601
STC,0,2,AD,H,9.54,9.36,9.448599999999978,0.0174771537100185,9.45,9.54,0.1799999999999997,0.0858599999999999,0.0123582139041937,771.9562126014494,1.0096733907668884,0.0090870605169019,1.0096733907562023,91.01159999999999
STC,0,2,AD,H,9.57,9.32,9.44823999999997,0.0176954417100743,9.45,9.57,0.25,0.08613,0.0125125668292848,764.8310798710012,1.0128870562136472,0.0091159835059228,1.0128870562029268,91.5849
