activity,fall_binary,distance_m,person_binary,floor,max,min,mean,std,median,peak,p2p,energy,rms,crest,shape,impulse,margin,PC1,PC2,PC3
LAF,1,2,AD,H,9.77,9.16,9.462439999999972,0.0513158165291375,9.46,9.77,0.6099999999999994,0.08793,0.0362857618498779,269.25161556261696,1.0325032444063085,0.0092925291996567,1.0325032443953968,-353.6313697788917,-1.5166429706588502,0.11959844384119478
LAF,1,2,AD,H,10.43,9.15,9.463439999999984,0.0755591474908173,9.46,10.43,1.2799999999999994,0.09387,0.0534283855714314,195.21458281863195,1.1021362210781722,0.0099192259897035,1.102136221066526,-427.67180407996636,-0.7446325929504587,0.6003142738327742
LAF,1,2,AD,H,10.64,8.8,9.46193999999997,0.1124050986940755,9.46,10.64,1.84,0.09576,0.0794824075265239,133.86610107965518,1.1245051226281326,0.0101205461036531,1.124505122616248,-489.0225822203096,-0.277451369494063,0.4360632480197033
LAF,1,2,AD,H,10.25,9.08,9.461079999999976,0.0818304714156298,9.46,10.25,1.17,0.09225,0.0578628812456838,177.1429244333487,1.0833858291019658,0.0097504724619176,1.0833858290905147,-445.74256484556224,-1.025205632804707,0.4102696596516964
LAF,1,2,AD,H,10.09,8.88,9.45911999999997,0.0706257856820469,9.46,10.09,1.209999999999999,0.0908099999999999,0.0499399719824031,202.0425642920928,1.0666954219842897,0.0096002587978586,1.0666954219730125,-420.8430207708859,-0.9723448067054381,0.10155270885565137
LAF,1,2,AD,H,10.19,8.47,9.464619999999982,0.0938171568415696,9.46,10.19,1.7199999999999989,0.0917099999999999,0.0663387477943157,153.60555239291276,1.0766412175026592,0.0096897709575239,1.0766412174912838,-469.2820295098438,-0.5670751286198596,-0.2009478148467565
LAF,1,2,AD,H,10.41,8.57,9.463319999999976,0.0912778225077895,9.46,10.41,1.84,0.09369,0.0645431672672,161.28740563511542,1.100036773563615,0.0099003309620725,1.1000367735519907,-461.6011050751816,-0.29458236709229624,0.04852829701755823
LAF,1,2,AD,H,11.0,8.32,9.461039999999985,0.1154954405748867,9.46,11.0,2.6799999999999997,0.0989999999999999,0.0816676092266303,134.69232299276248,1.1626628784996171,0.0104639659064965,1.1626628784873283,-488.2005592321771,0.8023026780161224,0.2414189622043441
LAF,1,2,AD,H,11.83,8.25,9.459519999999978,0.1552248663012356,9.46,11.83,3.58,0.10647,0.1097605555703789,107.78006669631472,1.250591996211227,0.011255327965901,1.2505919961980068,-515.1178342661195,2.0889654245065437,0.7751586878881707
LAF,1,2,AD,H,9.85,9.02,9.458519999999975,0.0601518585929344,9.46,9.85,0.8300000000000001,0.0886499999999999,0.0425337871120382,231.5806014182116,1.0413891391042178,0.0093725022519379,1.0413891390932075,-391.30318003982217,-1.3868837296592567,0.05444358921182335
LAF,1,3,AD,H,10.02,9.0,9.455539999999967,0.0410911836132946,9.46,10.02,1.0199999999999996,0.09018,0.0290558545799421,344.8530475134262,1.0596962204168174,0.0095372659837513,1.0596962204056104,-278.03266519652556,-0.6612695862991878,0.12885749948941516
LAF,1,3,AD,H,9.54,9.38,9.455559999999988,0.0176893251552711,9.46,9.54,0.1599999999999983,0.0858599999999999,0.0125082417719059,762.6971219430067,1.0089301955674768,0.0090803717601072,1.0089301955568066,139.81277672152214,-0.214849949850624,0.0383996404854674
LAF,1,3,AD,H,10.31,9.19,9.458479999999971,0.0522834267567349,9.45,10.31,1.120000000000001,0.09279,0.0369699656033574,278.8750227850819,1.090027150239788,0.009810244352158,1.0900271502282637,-344.0111003310548,-0.6558189108099333,0.5314333067866066
LAF,1,3,AD,H,10.82,7.44,9.452639999999963,0.1413853246275584,9.46,10.82,3.38,0.09738,0.0999745218044079,108.2275744330986,1.1446537686826157,0.0103018839181435,1.1446537686705065,-514.6678312193358,1.3445290983702876,-0.7089940407367035
LAF,1,3,AD,H,9.62,9.17,9.453379999999974,0.0338506622486081,9.45,9.62,0.4499999999999993,0.0865799999999999,0.0239360328236463,401.904529078705,1.0176254419054376,0.0091586289771489,1.0176254418946729,-220.97850951553363,-1.254835379469962,-0.011339645879399285
LAF,1,3,AD,H,9.61,9.14,9.455939999999972,0.026471075453622,9.46,9.61,0.4699999999999988,0.0864899999999999,0.0187178769585569,513.4129271859953,1.0162924045626376,0.0091466316410637,1.0162924045518895,-109.47100982209201,-0.8101129139336569,-0.07474826880091001
LAF,1,3,AD,H,9.78,8.89,9.45605999999998,0.0471244929486923,9.46,9.78,0.8899999999999988,0.0880199999999999,0.0333220485239979,293.4993625303861,1.0342573968439308,0.0093083165715953,1.0342573968329931,-329.38502164894464,-1.1228546572171183,-0.13336174566828163
LAF,1,3,AD,H,9.53,9.41,9.456079999999972,0.0157584980414077,9.46,9.53,0.1199999999999992,0.0857699999999999,0.0111429408263943,855.2499872768063,1.0078171927479491,0.0090703547347315,1.0078171927372914,232.36514172537056,0.09386642626802377,0.03619094097431841
LAF,1,3,AD,H,10.01,9.19,9.457779999999971,0.0326097898918959,9.46,10.01,0.8200000000000003,0.0900899999999999,0.0230586035656281,434.11128395134944,1.05838790921337,0.0095254911829203,1.0583879092021795,-188.77421598143115,-0.5342651598244847,0.27812044670638514
LAF,1,3,AD,H,9.67,9.02,9.454879999999973,0.031043727644278,9.46,9.67,0.6500000000000004,0.08703,0.0219512303305773,440.5220051164975,1.0227522718426916,0.0092047704465842,1.0227522718318744,-182.3622608580415,-0.8689110348415694,-0.1264791119994939
RBS,0,1,AW,H,9.6,9.33,9.43999999999998,0.0195028388047198,9.44,9.6,0.2699999999999996,0.0863999999999999,0.0137905895712055,696.1268733604093,1.016949152542375,0.0091525423728813,1.0169491525316023,73.24245381217145,-0.3231666789573797,0.05111717632206059
RBS,0,1,AW,H,9.57,9.09,9.44025999999997,0.028799152459139,9.44,9.57,0.4800000000000004,0.08613,0.0203640759962824,469.94521144720966,1.0137432655456555,0.0091236893899109,1.013743265534917,-152.9383802121647,-0.9878735640512986,-0.13933700156124829
RBS,0,1,AW,H,9.59,9.26,9.43843999999998,0.0236873083560439,9.44,9.59,0.33,0.08631,0.0167494563666154,572.5558961492343,1.0160577383550693,0.0091445196451956,1.016057738344304,-50.32784617104642,-0.740678240325237,0.009179551730799318
RBS,0,1,AW,H,9.61,9.2,9.438219999999978,0.0255957395628166,9.44,9.61,0.4100000000000001,0.0864899999999999,0.0180989210143524,530.9708790031892,1.0182004657657928,0.0091638041918921,1.0182004657550048,-91.91293031524879,-0.8057203954223908,-0.022537159704823395
RBS,0,1,AW,H,9.57,9.14,9.439979999999975,0.0254143932204869,9.44,9.57,0.4299999999999997,0.08613,0.0179706897859477,532.5338155624564,1.0137733342655413,0.0091239600083898,1.013773334254802,-90.3500264314622,-0.799812014854548,-0.10800387834416902
RBS,0,1,AW,H,9.61,9.21,9.439639999999974,0.0262764400672011,9.44,9.61,0.3999999999999986,0.0864899999999999,0.0185802489569598,517.2158899625657,1.0180472984139253,0.0091624256857253,1.0180472984031406,-105.66777415130844,-0.8691979900731166,-0.009680934776071126
RBS,0,1,AW,H,9.56,9.3,9.43925999999997,0.0218312988899526,9.44,9.56,0.2599999999999998,0.0860399999999999,0.0154370594871958,619.2889266203496,1.012791256941755,0.0091151213124757,1.0127912569310251,-3.5948137697341735,-0.6505700968974519,0.013623234009534357
RBS,0,1,AW,H,9.58,9.09,9.440399999999986,0.0278746118892434,9.44,9.58,0.4900000000000002,0.0862199999999999,0.0197103270898272,486.0396256409347,1.0147875090038572,0.0091330875810347,1.0147875089931078,-136.84414478544358,-0.910119243469433,-0.13623290493812945
RBS,0,1,AW,H,9.64,9.22,9.442239999999982,0.0293650645159866,9.44,9.64,0.4199999999999999,0.08676,0.0207642362492346,464.2597918984534,1.020944182736302,0.0091884976446267,1.0209441827254893,-158.62361323356726,-1.0359652156492354,0.03445633597641695
RBS,0,1,AW,H,9.67,9.19,9.441339999999975,0.0289911257239432,9.44,9.67,0.4800000000000004,0.08703,0.020499821593632,471.71142225958846,1.0242190197577912,0.0092179711778201,1.024219019746943,-151.17234465294854,-0.9281315336998235,0.02580241510173842
RBS,0,1,AW,H,9.81,9.23,9.44075999999997,0.0286542235814917,9.44,9.81,0.5800000000000001,0.08829,0.0202615958041083,484.16719466937974,1.0391112579919446,0.0093520013219275,1.0391112579809378,-138.71732140150425,-0.7006145747533612,0.16039504765585377
RBS,0,1,AW,H,9.81,9.22,9.440839999999971,0.0369109636622637,9.44,9.81,0.5899999999999999,0.08829,0.0260999927057169,375.8621740093905,1.0391024527478516,0.0093519220747306,1.039102452736845,-247.02158057284277,-1.1066320794032025,0.17816644315671937
RBS,0,1,AW,H,9.66,9.31,9.440679999999976,0.0264828299198013,9.44,9.66,0.3499999999999996,0.0869399999999999,0.0187261886213015,515.855105133967,1.023231377400783,0.009209082396607,1.0232313773899446,-107.02841511983229,-0.900692815085085,0.1205047529211587
RBS,0,1,AW,H,9.69,9.14,9.441079999999976,0.0330669085473947,9.44,9.69,0.5499999999999989,0.08721,0.0233818352667382,414.4242695005424,1.026365627661245,0.0092372906489512,1.0263656276503736,-208.4594049970031,-1.064070818059303,0.007426854500353741
RBS,0,1,AW,H,9.52,9.3,9.44083999999998,0.0209516668713824,9.44,9.52,0.2199999999999988,0.0856799999999999,0.014815065721916,642.5891169633488,1.008384847111064,0.0090754636239995,1.0083848471003831,19.705440031353533,-0.6242874460966865,-0.02084155294105905
KD,0,2,0,H,9.48,9.4,9.439459999999965,0.0146812628529673,9.44,9.48,0.08,0.08532,0.0103812205197153,913.1874216520288,1.0042947371989537,0.0090386526347905,1.0042947371883144,290.30239847122846,0.24829988384238177,-0.023397403282448437
KD,0,2,0,H,9.48,9.4,9.440699999999982,0.0138598047741213,9.44,9.48,0.08,0.08532,0.0098003619417028,967.3112132379888,1.0041628269090237,0.0090374654421812,1.004162826898387,344.42578744910486,0.4566033263293239,-0.03703078363412615
KD,0,2,0,H,9.48,9.39,9.440639999999972,0.0149545202313783,9.44,9.48,0.0899999999999998,0.08532,0.010574442664999,896.5011490750602,1.0041692088671983,0.0090375228798047,1.0041692088565617,273.6162070623378,0.19461437303924356,-0.02861835371492738
KD,0,2,0,H,9.48,9.39,9.439599999999968,0.0138645031969341,9.44,9.48,0.0899999999999998,0.08532,0.0098036842283347,966.9834094207986,1.0042798423662054,0.0090385185812958,1.0042798423555663,344.0979431026525,0.4658962115499605,-0.046350614143880975
KD,0,2,0,H,9.48,9.39,9.43917999999998,0.0144063418455464,9.44,9.48,0.0899999999999998,0.08532,0.0101868220110774,930.6140805926711,1.0043245281899509,0.0090389207537095,1.004324528179311,307.72888481768587,0.32591970403613857,-0.037192670722657084
KD,0,2,0,H,9.48,9.4,9.439179999999986,0.0136491831404228,9.44,9.48,0.08,0.08532,0.0096514299562501,982.2378697221864,1.0043245281899502,0.0090389207537095,1.0043245281793105,359.35233288489667,0.5140663887027586,-0.04077583459833001
KD,0,2,0,H,9.49,9.4,9.43949999999998,0.0141119912341663,9.44,9.49,0.0899999999999998,0.08541,0.0099786846977241,951.027143102775,1.0053498596323978,0.0090481487366915,1.0053498596217474,328.1417792701683,0.4097786217458932,-0.025773998318193492
KD,0,2,0,H,9.48,9.4,9.439799999999972,0.0143237683827044,9.44,9.48,0.08,0.08532,0.0101284337555558,935.978871836909,1.0042585648001046,0.0090383270832009,1.004258564789466,313.0936791194431,0.33601712168653286,-0.029136791616981128
KD,0,2,0,H,9.48,9.4,9.439979999999975,0.0132116879086206,9.44,9.48,0.08,0.08532,0.0093420741111059,1014.7639471977736,1.004239415761477,0.0090381547418532,1.0042394157508383,391.878168400357,0.6392498064953891,-0.04897001675303159
KD,0,2,0,H,9.48,9.4,9.43993999999998,0.0145264736558378,9.44,9.48,0.08,0.08532,0.0102717680287706,922.9180383987484,1.0042436710402844,0.0090381930393625,1.004243671029646,300.03294283812784,0.2857472391204272,-0.025850467788590237
SLB,1,2,AW,H,9.9,8.91,9.478839999999964,0.0446793788429021,9.48,9.9,0.9900000000000002,0.0891,0.0315930917590188,313.3596444284011,1.044431597115263,0.0093998843740373,1.0444315971042444,-309.52551156759995,-0.8776826860169065,-0.03393908851798777
SLB,1,2,AW,H,10.14,8.71,9.475999999999962,0.0588159726373248,9.48,10.14,1.4299999999999995,0.09126,0.0415891730939348,243.81345541777017,1.070071760236391,0.0096306458421275,1.0700717602250986,-379.07346490719254,-0.5536974188084303,-0.03323837061683932
SLB,1,2,AW,H,10.25,9.16,9.476179999999964,0.0546807788454983,9.475,10.25,1.09,0.09225,0.0386651495222137,265.0966083581598,1.0816594872617489,0.0097349353853557,1.0816594872503342,-357.789187053734,-0.7722764241566562,0.46358314881329576
SLB,1,2,AW,H,9.66,9.15,9.47183999999996,0.0295628537974482,9.47,9.66,0.5099999999999998,0.0869399999999999,0.0209040943914021,462.1104277051665,1.0198652004256872,0.0091787868038311,1.01986520041492,-160.77338114445297,-0.9389291303393881,-0.01684641614331639
SLB,1,2,AW,H,9.88,8.67,9.470559999999963,0.064578845255308,9.47,9.88,1.2100000000000009,0.08892,0.045664139401225,216.36233879697193,1.043232923924249,0.0093890963153182,1.0432329239132336,-406.52301154835123,-1.0287409343978569,-0.24983137576289316
SLB,1,2,AW,H,9.68,9.23,9.473039999999973,0.0291420128650656,9.47,9.68,0.4499999999999993,0.0871199999999999,0.0206065149143135,469.75434906152634,1.0218472633916913,0.0091966253705252,1.0218472633809044,-153.12929123357458,-0.962218247561645,0.07080908167283617
SLB,1,2,AW,H,9.64,9.07,9.469999999999954,0.0350607831777054,9.47,9.64,0.5700000000000003,0.08676,0.0247917175386667,388.8395382435623,1.0179514255543871,0.0091615628299894,1.017951425543638,-234.04395172546424,-1.168046005608815,-0.08802598225633318
SLB,1,2,AW,H,10.14,9.26,9.476859999999968,0.0546361658724555,9.47,10.14,0.8800000000000008,0.09126,0.0386336033864463,262.4658098435976,1.0699746540520845,0.0096297718864687,1.0699746540407935,-360.4188853835427,-1.062113193294981,0.4797282563897589
SLB,1,2,AW,H,9.95,8.99,9.471719999999966,0.0450722154904597,9.47,9.95,0.9599999999999992,0.0895499999999999,0.0318708692164054,312.1973213983843,1.0504955805281444,0.0094544602247532,1.0504955805170535,-310.6877779558091,-0.8872617696432092,0.07744431662329632
SLB,1,2,AW,H,9.8,8.68,9.471179999999965,0.0471301400401102,9.47,9.8,1.120000000000001,0.0882,0.0333260416206335,294.06432697762705,1.0347179548905243,0.0093124615940147,1.0347179548795995,-328.8210820900244,-0.8676501183223273,-0.3169757770289898
SLB,1,3,AW,H,9.8,9.25,9.476819999999956,0.035193248350485,9.48,9.8,0.5500000000000007,0.0882,0.0248853845606102,393.8054473754003,1.0341021566306043,0.0093069194096754,1.0341021566196926,-229.07825318511533,-1.0853526518883774,0.19442938732056447
SLB,1,3,AW,H,9.63,8.97,9.471519999999968,0.0410982692515261,9.47,9.63,0.6600000000000001,0.08667,0.0290608648827847,331.3734824769334,1.01673226683785,0.0091505904015406,1.0167322668271157,-291.5099513918262,-1.2993950879081355,-0.17489494604306266
SLB,1,3,AW,H,10.71,8.1,9.47587999999996,0.0892174035162443,9.48,10.71,2.610000000000001,0.09639,0.0630862310261928,169.76763115795106,1.1302380359396749,0.010172142323457,1.1302380359277475,-453.1247369184314,0.7087327806266295,-0.18159789684361272
SLB,1,3,AW,H,9.85,8.53,9.472959999999963,0.0559562382688687,9.48,9.85,1.3200000000000005,0.0886499999999999,0.0395670355296072,248.94460421806,1.0398017092862248,0.009358215383576,1.0398017092752485,-373.94141121537655,-0.8035726317713907,-0.4111635595337848
SLB,1,3,AW,H,9.91,9.16,9.476439999999968,0.0387392288992878,9.48,9.91,0.75,0.0891899999999999,0.0273927714526243,361.77427381304955,1.0457513581049458,0.0094117622229445,1.0457513580939106,-261.1102265350155,-0.9393512296894144,0.19638498810555127
SLB,1,3,AW,H,9.94,8.91,9.472739999999972,0.0479676368854747,9.47,9.94,1.0299999999999994,0.0894599999999999,0.0339182413192131,293.05764725394073,1.0493268051271365,0.0094439412461442,1.049326805116059,-329.8275947136773,-0.8922972154660354,-0.00021529749341020477
SLB,1,3,AW,H,9.97,8.65,9.47311999999997,0.0573903555121557,9.48,9.97,1.3200000000000005,0.08973,0.040581109557352,245.6808132835722,1.0524515682267337,0.0094720641140406,1.0524515682156237,-377.2053726079097,-0.7525475849536098,-0.2116494219788514
SLB,1,3,AW,H,9.87,9.27,9.475479999999967,0.0276241885235234,9.48,9.87,0.5999999999999996,0.0888299999999999,0.019533251029759,505.2922314346441,1.041635885464381,0.0093747229691794,1.041635885453388,-117.59262564175708,-0.5667143794425185,0.23530570170189868
SLB,1,3,AW,H,9.87,8.79,9.47505999999995,0.0529660949516655,9.48,9.87,1.08,0.0888299999999999,0.0374526849132932,263.53250835954844,1.0416820579500343,0.0093751385215503,1.0416820579390405,-359.3526164163001,-0.9900729228650169,-0.15583253151408982
SLB,1,3,AW,H,10.12,8.54,9.475159999999963,0.0671415696924157,9.48,10.12,1.58,0.0910799999999999,0.0474762592290163,213.15916974804313,1.0680558428564837,0.0096125025857083,1.0680558428452114,-409.7281359929859,-0.5237362280845863,-0.19989454330353595
SFB,1,1,AD,H,14.31,7.7,9.471679999999983,0.2504232441336164,9.46,14.31,6.61,0.12879,0.1770759740936144,80.81277018662486,1.5108196222845394,0.0135973766005608,1.5108196222685883,-542.1019839141002,6.497421292861381,2.03577986858876
SFB,1,1,AD,H,11.33,6.34,9.45985999999998,0.1760470548775586,9.46,11.33,4.99,0.1019699999999999,0.1244840663118419,91.01566437922664,1.1976921434355292,0.0107792292909197,1.1976921434228684,-531.8873627740032,3.247567194225608,-1.375818297480759
SFB,1,1,AD,H,11.66,7.73,9.460959999999982,0.1397101149969641,9.46,11.66,3.93,0.1049399999999999,0.0987899697147056,118.02817668304554,1.2324330723309285,0.0110918976509783,1.232433072317902,-504.87102579596547,2.406831709516462,0.1618429886996786
SFB,1,1,AD,H,9.89,8.82,9.463959999999972,0.0582503614513973,9.47,9.89,1.0700000000000005,0.0890099999999999,0.0411892255888505,240.1113363655254,1.0450170964374352,0.0094051538679369,1.0450170964263932,-382.7736043519435,-1.0798836039428812,-0.10736646275856998
SFB,1,1,AD,H,10.95,6.68,9.46941999999998,0.169157595704032,9.46,10.95,4.27,0.0985499999999999,0.1196124830115334,91.54562905398564,1.15635382103656,0.010407184389329,1.1563538210243487,-531.3536915925991,2.288748285772778,-1.327608693939121
SFB,1,1,AD,H,11.61,8.03,9.46181999999998,0.1571747288554415,9.46,11.61,3.58,0.1044899999999999,0.1111393166048396,104.46348200322149,1.2270366589091766,0.0110433299301825,1.2270366588962085,-518.4340380390717,1.9597874773307264,0.4116417908658452
SFB,1,1,AD,H,10.58,8.94,9.464859999999977,0.0742536707188975,9.46,10.58,1.6400000000000006,0.09522,0.0525052740933254,201.50356669302568,1.117818964041732,0.0100603706763755,1.117818964029922,-421.384656463901,-0.26143366644758004,0.5083173805528922
SFB,1,1,AD,H,15.27,6.94,9.470039999999972,0.2964803528046983,9.47,15.27,8.329999999999998,0.13743,0.2096432679567822,72.83801740367784,1.612453590481143,0.0145120823143302,1.6124535904641162,-550.0856312785287,8.790842503819654,2.008215828634734
SFB,1,1,AD,H,10.37,7.3,9.460399999999986,0.1270784713307156,9.46,10.37,3.0699999999999994,0.0933299999999999,0.0898580488207692,115.40424186912831,1.0961481544120772,0.0098653333897086,1.0961481544004903,-507.48915335882623,0.806310972082267,-1.1641287117136265
SFB,1,1,AD,H,10.74,9.05,9.46487999999998,0.0894034201979218,9.46,10.74,1.6899999999999995,0.09666,0.0632177646832208,169.8889553247774,1.134721200902708,0.0102124908081243,1.134721200890719,-452.9995094630466,-0.24504579930849602,0.7339943885764004
STC,0,3,AD,H,9.48,9.4,9.448239999999975,0.0141457628005855,9.45,9.48,0.08,0.08532,0.0100025648013504,947.7569191773792,1.0033614726128912,0.009030253253516,1.0033614726022717,324.87163862820864,0.3812955091488366,-0.03217481468676375
STC,0,3,AD,H,9.5,9.38,9.44901999999997,0.01500966956201,9.45,9.5,0.1199999999999992,0.0854999999999999,0.0106134391306666,895.091579933838,1.0053952685040384,0.0090485574165363,1.0053952684933982,272.20648688377605,0.23136353453606695,-0.023451641733981177
STC,0,3,AD,H,9.73,9.33,9.447939999999978,0.0214680729529372,9.45,9.73,0.4000000000000003,0.08757,0.0151802199640294,640.9656792230885,1.029854126931376,0.0092686871423823,1.0298541269204755,18.080900386839858,-0.32955414230243996,0.1578449707877887
STC,0,3,AD,H,9.5,9.39,9.446979999999972,0.014802629349928,9.45,9.5,0.1099999999999994,0.0854999999999999,0.0104670395927251,907.6109740334556,1.0056123755951667,0.0090505113803564,1.005612375584522,284.7258308060731,0.2690184590908231,-0.017174932006989607
STC,0,3,AD,H,9.52,9.38,9.448259999999976,0.0163740226344804,9.45,9.52,0.1399999999999988,0.0856799999999999,0.0115781824401431,822.2361367353183,1.0075929324552908,0.0090683363920976,1.0075929324446264,199.3514672517432,-0.017347529579392784,0.00918616701535413
STC,0,3,AD,H,9.52,9.37,9.448359999999958,0.0163292280091484,9.45,9.52,0.1500000000000003,0.0856799999999999,0.0115465078568101,824.4917093599917,1.007582268245499,0.0090682404142094,1.0075822682348348,201.60698013911383,0.001878274387685508,-0.0007934989736515519
STC,0,3,AD,H,9.52,9.39,9.448959999999971,0.0168012786993095,9.45,9.52,0.129999999999999,0.0856799999999999,0.0118802981008868,801.3266939227151,1.0075182877269062,0.0090676645895421,1.0075182877162436,178.44222292543543,-0.1083710903662638,0.023853493602000952
STC,0,3,AD,H,9.53,9.34,9.448159999999968,0.0158086757338153,9.45,9.53,0.1899999999999995,0.0857699999999999,0.01117842181296,852.5353721176539,1.0086620040304175,0.0090779580362737,1.008662004019742,229.6502462495754,0.1572883887218719,-0.028935033056530557
STC,0,3,AD,H,9.56,9.37,9.44939999999997,0.0167989407052244,9.45,9.56,0.1900000000000012,0.0860399999999999,0.0118786448894149,804.8056061107566,1.011704446843189,0.0091053400215887,1.0117044468324825,181.92078662986103,-0.010531162250979165,0.03274405522706303
STC,0,3,AD,H,9.49,9.41,9.448299999999966,0.0153159772236916,9.45,9.49,0.08,0.08541,0.0108300313553711,876.2670844247813,1.0044134923742931,0.0090397214313686,1.0044134923636625,253.38231945044743,0.11144062150235712,0.002377680070669186
STC,0,2,AD,H,9.54,9.36,9.448599999999978,0.0174771537100185,9.45,9.54,0.1799999999999997,0.0858599999999999,0.0123582139041937,771.9562126014494,1.0096733907668884,0.0090870605169019,1.0096733907562023,149.0717128193911,-0.15808304804552087,0.017309212370927085
STC,0,2,AD,H,9.57,9.32,9.44823999999997,0.0176954417100743,9.45,9.57,0.25,0.08613,0.0125125668292848,764.8310798710012,1.0128870562136472,0.0091159835059228,1.0128870562029268,141.94628371739861,-0.09579578871432481,0.0029040343258586176
STC,0,2,AD,H,9.54,9.16,9.44739999999998,0.0217666620121301,9.45,9.54,0.379999999999999,0.0858599999999999,0.0153913543125728,619.8284963271223,1.009801638546057,0.0090882147469145,1.0098016385353683,-3.055731400495688,-0.5325871025383773,-0.13263738632396915
STC,0,2,AD,H,9.52,9.4,9.447979999999976,0.0152375840583696,9.45,9.52,0.1199999999999992,0.0856799999999999,0.0107745990165732,883.5595631314511,1.0076227934436803,0.0090686051409931,1.0076227934330155,260.674523433824,0.19757792670061214,0.012577771118746028
STC,0,2,AD,H,9.53,9.37,9.447159999999975,0.0167838552064533,9.45,9.53,0.1600000000000001,0.0857699999999999,0.0118679778309363,803.001162941012,1.0087687728375538,0.0090789189555379,1.0087687728268755,180.11653438389703,-0.06498000553017569,0.011772289471469577
STC,0,2,AD,H,9.5,9.36,9.447959999999972,0.0166250167628408,9.45,9.5,0.1400000000000005,0.0854999999999999,0.0117556620903447,808.1212208202713,1.005508067349992,0.0090495726061499,1.0055080673393493,185.2366887418974,-0.0822580403360913,-0.020377937430952286
STC,0,2,AD,H,9.54,9.36,9.446759999999976,0.0175875251836117,9.45,9.54,0.1799999999999997,0.0858599999999999,0.012436258321621,767.1117592832778,1.0098700506840466,0.0090888304561564,1.0098700506733564,144.22729551992734,-0.1767121177361517,0.01854312633988542
STC,0,2,AD,H,9.51,9.4,9.447199999999969,0.01533069013842,9.45,9.51,0.1099999999999994,0.0855899999999999,0.0108404349571465,877.2710723872343,1.0066474722669183,0.0090598272504022,1.006647472256263,254.38613863307842,0.1575407172477341,0.007018744571009705
STC,0,2,AD,H,9.5,9.38,9.450859999999976,0.0153339708269794,9.45,9.5,0.1199999999999992,0.0854999999999999,0.0108427547542738,876.1611062221459,1.0051995268155516,0.0090467957413399,1.0051995268049156,253.27615399631327,0.15849017013414723,-0.018702009823822863
STC,0,2,AD,H,9.49,9.4,9.448299999999984,0.0151845692162991,9.45,9.49,0.0899999999999998,0.08541,0.0107371118622416,883.8503427884334,1.0044134923742911,0.0090397214313686,1.0044134923636607,260.96547844569204,0.15117234838183435,-0.00894212513628645
FOB,0,3,0,H,9.49,9.4,9.43889999999998,0.0147724897328044,9.44,9.49,0.0899999999999998,0.08541,0.0104457276650746,908.5054008951278,1.0054137664346503,0.0090487238979118,1.0054137664239986,285.6203533664652,0.24612504836037097,-0.01506628267450516
FOB,0,3,0,H,9.48,9.39,9.439159999999982,0.0138157935821512,9.44,9.48,0.0899999999999998,0.08532,0.0097692413294127,970.3926518283586,1.00432665618551,0.0090389399056695,1.00432665617487,347.50716014634713,0.4790214706334659,-0.04720522427211016
FOB,0,3,0,H,9.49,9.4,9.438979999999978,0.0148188662722622,9.44,9.49,0.0899999999999998,0.08541,0.0104785208306132,905.6621782222117,1.005405245058261,0.0090486472055243,1.0054052450476092,282.7771518435882,0.23518145891165076,-0.014351308207773528
FOB,0,3,0,H,9.48,9.4,9.43981999999998,0.0148798662911226,9.44,9.48,0.08,0.08532,0.0105216543576019,900.998994815932,1.0042564370930822,0.0090383079338377,1.0042564370824436,278.1140623019884,0.20138637848049612,-0.020332556725243478
FOB,0,3,0,H,9.48,9.38,9.439599999999972,0.0151094868604586,9.44,9.48,0.0999999999999996,0.08532,0.0106840206192793,887.3064118664554,1.004279842366205,0.0090385185812958,1.004279842355566,264.42149528123264,0.16978011741394816,-0.035706981291951934
FOB,0,3,0,H,9.54,9.37,9.440119999999975,0.0162762228683969,9.44,9.54,0.1699999999999999,0.0858599999999999,0.011509027562347,828.914515003084,1.0105803739782993,0.0090952233658046,1.010580373967594,206.02963475787487,0.050633820034523325,0.012461856434724083
FOB,0,3,0,H,9.47,9.39,9.43883999999998,0.013879469707403,9.44,9.47,0.08,0.08523,0.0098142671493779,964.921767041996,1.0033012531200889,0.0090297112780807,1.0033012531094594,342.0363752277103,0.4421265671816812,-0.052973679141675944
FOB,0,3,0,H,9.6,9.39,9.439739999999976,0.0165493250714536,9.44,9.6,0.209999999999999,0.0863999999999999,0.0117021399820853,820.3627725096848,1.0169771625065969,0.0091527944625593,1.0169771624958237,197.47768675679356,0.09167801436699108,0.07632820576555766
FOB,0,3,0,H,9.48,9.4,9.441439999999972,0.0144479717530024,9.44,9.48,0.08,0.08532,0.0102162588009396,927.9326399922468,1.0040841227609378,0.0090367571048484,1.004084122750303,305.04750713856913,0.3050354750069211,-0.02712477384619838
FOB,0,3,0,H,9.48,9.38,9.440399999999968,0.0142353535460544,9.44,9.48,0.0999999999999996,0.08532,0.010065915025003,941.7921745268372,1.004194737511126,0.0090377526376001,1.0041947375004887,318.90685264686624,0.37947821684023175,-0.04942736063599362
FOB,0,3,0,H,9.48,9.4,9.438739999999983,0.0146643269525042,9.44,9.48,0.08,0.08532,0.0103692450296523,914.2420661186558,1.0043713461754449,0.009039342115579,1.0043713461648036,291.35703508837844,0.2523647649530698,-0.023657033028319674
